"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
10,"log_TRIG","AFAP1L2",0.495248271175531,0.507018693447264,0.706399790560996,0.477587941041639,0.335741252787363
8,"log_TRIG","INTS10",0.536635078932529,0.195051601325554,0.316175926289195,0.477601305054331,0.1667690287626
14,"log_TRIG","DLK1",0.497225454983093,0.288343406102874,0.442807830164934,0.477709677911922,0.417237860051565
1,"log_TRIG","BRINP2",0.429893406670699,0.286028296772618,0.438860269943317,0.477934569653359,0.872815771100848
20,"log_TRIG","E2F1",0.545773151725015,0.67341551353491,0.726984568276306,0.478089363988932,0.158067589086713
12,"log_TRIG","DUSP16",0.573887852658953,0.782758823643684,0.778841584632747,0.478101400164522,0.0602284519069788
3,"log_TRIG","POC1A",0.5218649657831,0.260991047789096,0.374312894348381,0.478328190935632,0.2462116267509
12,"log_TRIG","C12orf42",0.434049942740472,0.530027722375306,0.626263553538395,0.47849097627952,0.846005163379253
3,"log_TRIG","C3orf80",0.420978019941458,0.135788338648029,0.217300744581041,0.478762310505236,0.908974140136696
5,"log_TRIG","GFM2",0.452383762564822,0.786822627299478,0.641700562717328,0.478781939238267,0.676392464277194
8,"log_TRIG","LGI3",0.479050339086808,0.250835161361715,0.389178148591772,0.478845600504864,0.760553877175743
19,"log_TRIG","HIPK4",0.518068330528098,0.189043089659488,0.318415202117235,0.479066818388801,0.13955165626881
1,"log_TRIG","CD5L",0.395774328317,0.135342945787316,0.20296847791218,0.479130494943959,0.910169857808647
1,"log_TRIG","BTNL10",0.440685401654191,0.810821063985811,0.622940943786297,0.479160931002113,0.841938460587438
15,"log_TRIG","TARSL2",0.504081462280644,0.587963278217026,0.703008147990971,0.479230061452725,0.179420404010773
22,"log_TRIG","PHF21B",0.504468133815389,0.721400425156884,0.700704640331028,0.479234459721475,0.313907307539672
13,"log_TRIG","RNF6",0.511558684143256,0.161303720595381,0.251409732774448,0.479280715187299,0.35699634995296
19,"log_TRIG","MAP2K7",0.537559927703789,0.742220822279702,0.726097441633206,0.479395011212996,0.0993226442208482
22,"log_TRIG","SLC5A4",0.456260511453063,0.0568272287061124,0.0997402964846301,0.479477074106345,0.775604325046166
3,"log_TRIG","CHL1",0.47922761738148,0.46518686951154,0.687207428553298,0.479484573743392,0.512377172851188
13,"log_TRIG","F7",0.385696905307748,0.839895935623716,0.567105316669995,0.479537981624955,0.93558924314453
1,"log_TRIG","PRKCZ",0.415298061577697,0.568573989550084,0.550284426951323,0.479710042199802,0.971505390333534
19,"log_TRIG","MED25",0.450830704662188,0.162222059453123,0.27341784416463,0.479772635892014,0.807514401461572
1,"log_TRIG","SWT1",0.478712521291459,0.172051951632278,0.275849050438482,0.480032212055473,0.548725359039212
4,"log_TRIG","OCIAD2",0.549054873095595,0.247537723378997,0.351277637782495,0.480113576634357,0.108928440995719
15,"log_TRIG","ARNT2",0.49300027457376,0.645388259860024,0.667768049151194,0.480162385614962,0.424649867867048
7,"log_TRIG","ANLN",0.49737977400364,0.139171027974378,0.240659252186094,0.480186997327721,0.282640028114745
5,"log_TRIG","FER",0.527892024584183,0.494016779873931,0.695781367784264,0.480239776595127,0.0929436555764885
17,"log_TRIG","HOXB4",0.464070874588291,0.307209350171282,0.460417049650698,0.480316577217261,0.766350957526731
3,"log_TRIG","SETD2",0.508973853400361,0.169061882985131,0.237476257667246,0.480428190137881,0.436899755865794
12,"log_TRIG","MANSC4",0.520988779044071,0.451727470503348,0.621914026688314,0.480454479180487,0.42878673378758
19,"log_TRIG","ZNF550",0.528355146865563,0.325846150197876,0.492326413167166,0.48052515008739,0.0781336395366344
13,"log_TRIG","SCEL",0.483997525498939,0.514814269408378,0.685403420140755,0.480571505608554,0.61126891898903
17,"log_TRIG","TBX2",0.484409969997701,0.443098091567895,0.638127092007947,0.480656504356595,0.499790865227689
14,"log_TRIG","SERPINA11",0.482729422139452,0.228124334507527,0.341369098064209,0.4806822391582,0.54968660953639
19,"log_TRIG","ZNF404",0.503523195354463,0.160241293972111,0.267864863669564,0.480683864519597,0.350442315127478
2,"log_TRIG","CHST10",0.481403826489519,0.850666615302335,0.680689358604504,0.480957248959364,0.553112185208087
14,"log_TRIG","LTB4R",0.460375619424846,0.270419024135635,0.426322160043405,0.480959596885142,0.823804785485671
5,"log_TRIG","ATP6AP1L",0.515818630551517,0.574177671750827,0.694921704370983,0.4810182382789,0.440809588734873
5,"log_TRIG","ARHGEF37",0.485801220865865,0.107399665624325,0.189120237367354,0.48102967165535,0.47192610417239
20,"log_TRIG","CDH26",0.508904202998395,0.366540575731578,0.546783730937315,0.481088295460247,0.450108628319073
2,"log_TRIG","ACSL3",0.492371895157572,0.944563333936291,0.667489201649938,0.481102523147491,0.277871465393411
1,"log_TRIG","REG4",0.464643688662257,0.307680685951788,0.46103556397035,0.481103086573729,0.767368764006785
11,"log_TRIG","RNF169",0.444246633539721,0.787558089282177,0.641403853477811,0.481121784411661,0.86737842548056
1,"log_TRIG","HFM1",0.500870991426591,0.455330482458026,0.592145563650333,0.481141704016041,NA
2,"log_TRIG","DHX57",0.493268134680253,0.696828261458306,0.692764037852424,0.481223797204457,0.335718027327722
11,"log_TRIG","OR8I2",0.558970830094448,0.577983483982582,0.688658714253061,0.481294274566935,0.204354608919356
2,"log_TRIG","UGGT1",0.42722651845894,0.307181881617411,0.449495768013052,0.481308493933309,0.946927360467374
16,"log_TRIG","COQ7",0.476852547380763,0.844003748944478,0.626737899443373,0.481548762025853,0.734641282291234
2,"log_TRIG","NBEAL1",0.499962942102319,0.780230264519326,0.709511620027915,0.481564437688075,0.306132428869948
11,"log_TRIG","KMT5B",0.499300540346975,0.311873594257398,0.46754576471337,0.481566715420022,0.338989036138803
1,"log_TRIG","OR2B11",0.477271919969583,0.891026209167256,0.682597701276356,0.481654725724243,0.600900857518544
1,"log_TRIG","KIF17",0.518213726083129,0.879441757122786,0.73175893991262,0.48167110322038,0.280589344107651
11,"log_TRIG","OR4C11",0.481558998643947,0.331203733935015,0.476497407606872,0.481687550232332,NA
18,"log_TRIG","CCDC68",0.47531678888844,0.764695347497358,0.665086210431637,0.481923833954525,0.60006022511704
9,"log_TRIG","SPATA31E1",0.480820994277365,0.569833516977629,0.68990865144268,0.48195439320962,0.714335178875883
16,"log_TRIG","GNAO1",0.521599315460592,0.535948223271391,0.692828380367923,0.482008155135793,0.184934198866245
2,"log_TRIG","SDPR",0.526345512054505,0.151153805345879,0.248768918054698,0.482138134735953,0.145852326671351
1,"log_TRIG","CLCC1",0.541054446402861,0.564584700310069,0.706633249054506,0.482171130272476,0.344892430723038
11,"log_TRIG","OR8K1",0.499800070627375,0.652894030929125,0.690163209736696,0.482197613826995,0.220015833491922
14,"log_TRIG","AKAP6",0.433796388692249,0.338361810943056,0.524252758879566,0.482221632915973,0.958809927779484
7,"log_TRIG","PPP1R3A",0.501775497650775,0.247368110460347,0.370287188706084,0.482262589054445,0.573832370831036
4,"log_TRIG","NFXL1",0.551394637546878,0.231499290381667,0.350542495654194,0.482294972530783,0.0844914504861366
6,"log_TRIG","BLOC1S5",0.485455216174149,0.361144573509677,0.50085903428638,0.482323466782527,NA
2,"log_TRIG","C2orf74",0.463973426607021,0.748444511780189,0.623355590010683,0.482797594223188,0.761571549454126
2,"log_TRIG","FAM98A",0.48988450528294,0.67161026675248,0.699378317623751,0.482881170233583,0.442081963880537
17,"log_TRIG","SPNS2",0.566003563933494,0.471694397017006,0.648115754955231,0.482887766630863,0.0240568570245853
17,"log_TRIG","CCT6B",0.460019702329209,0.594619008854879,0.632165236444979,0.482981690101467,0.657167135163571
6,"log_TRIG","MED23",0.563367735500084,0.934371232212012,0.723413616997931,0.483053493897622,0.100076214486941
15,"log_TRIG","ISL2",0.510046905981999,0.226801527360226,0.33163288605572,0.483082808076685,NA
2,"log_TRIG","PKDCC",0.58864156449378,0.192434792319334,0.305187116353755,0.483306384669339,0.0294663144628976
19,"log_TRIG","HAUS5",0.488764240097018,0.677025272249479,0.698134873096818,0.483316878638415,0.453457820090064
10,"log_TRIG","NEURL1",0.46234810229185,0.583028338753694,0.638668335880475,0.483400248715745,0.865220938010385
4,"log_TRIG","LIAS",0.480834844173954,0.805224017533842,0.664252262723365,0.483633287485482,0.550979201848114
6,"log_TRIG","ZSCAN16",0.557178618751482,0.866513508475045,0.730911722726491,0.48367226180033,0.163390175982592
5,"log_TRIG","PCDHB14",0.453897040998914,0.646200430777435,0.638360453034578,0.483715187291485,0.792225957134065
2,"log_TRIG","STK39",0.447874250123645,0.387263330009365,0.558998662667506,0.483791693775935,0.945695789049085
3,"log_TRIG","ATXN7",0.471688304684339,0.355941303579919,0.547545294874841,0.483876109535865,0.628469489846092
9,"log_TRIG","CCDC183",0.484101623605472,0.447493884711607,0.659538666282426,0.484023276797372,0.511614248849526
16,"log_TRIG","ZNF469",0.481941921567271,0.728773929880379,0.679904961270489,0.484192456978698,0.599326041497407
12,"log_TRIG","PDZRN4",0.46632449568054,0.820774480115959,0.660776868513132,0.484306853102318,0.903793079771677
6,"log_TRIG","FAM217A",0.484534515621686,0.13703907441717,0.235001628815504,0.484355384959496,0.529720983109497
11,"log_TRIG","QSER1",0.467498577265443,0.131247137797181,0.221912078802649,0.48445157346547,0.72831054953642
20,"log_TRIG","ACTR5",0.499179211187174,0.147886997572183,0.224481468260005,0.48465702192298,0.626352703115678
15,"log_TRIG","HACD3",0.485481769345934,0.185154677693255,0.266973615090746,0.484683052792709,NA
15,"log_TRIG","IDH2",0.491570155492074,0.299556948220886,0.447086176217949,0.484847527485578,NA
13,"log_TRIG","ZIC5",0.502953951460223,0.304783413880572,0.477969104503047,0.485037794015212,0.286843496203255
7,"log_TRIG","PUS7",0.557142794066914,0.631174526826744,0.723628761499923,0.485043853500942,0.166673682625786
14,"log_TRIG","LRFN5",0.511699338243283,0.0955251878662964,0.160390582457373,0.485132656255459,0.19020461367338
1,"log_TRIG","SLC45A1",0.459273049941124,0.945356267420137,0.605072254394243,0.485377939499176,0.854499240880437
1,"log_TRIG","TMEM79",0.491392797239465,0.575283331644956,0.675541180499596,0.48546826951967,NA
1,"log_TRIG","ZNF697",0.511505287977222,0.791604742044759,0.688147184069158,0.485613955641235,0.238739645421743
8,"log_TRIG","TNFRSF10D",0.505061007741437,0.394493321504411,0.513101977327065,0.485833305564623,0.692292927441616
10,"log_TRIG","CFAP43",0.547625343297609,0.346567331487177,0.540094957779032,0.485837204040792,0.0436618990073272
3,"log_TRIG","SLC35A5",0.469221417208218,0.44186536341391,0.623255598225122,0.486052382659171,0.88735976668806
20,"log_TRIG","AVP",0.497704666301377,0.732597336855755,0.654242867838056,0.486104730734368,NA
3,"log_TRIG","LAMB2",0.427389183719719,0.835238613440185,0.617133687001897,0.486126625108656,0.971177384549121
17,"log_TRIG","KLHL10",0.556817801387244,0.224720151037795,0.339487647059251,0.486210956998263,0.151939309703265
19,"log_TRIG","FSD1",0.487153526203259,0.193308611951177,0.28426168489016,0.486282121930904,0.560098522502773
