"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
3,"log_TRIG","ASB14",0.000932925598877588,0.673488453194448,0.00168359171349119,0.000900652591324565,1
22,"log_TRIG","INPP5J",0.0010246862900114,0.0825396600971397,0.00207445292187225,0.00102742517021497,0.860005890035834
4,"log_TRIG","SEL1L3",0.00127893142900659,0.000124016522631675,0.000181861428747099,0.00105072849008586,0.0153804705061748
9,"log_TRIG","SLC44A1",0.00128877183639076,0.0955834176549993,0.00142247243838711,0.00111379962661414,0.000769763835190702
16,"log_TRIG","C16orf91",0.00160368176891035,0.945557948314949,0.00237977721675497,0.00127165937745281,0.00116151579110546
3,"log_TRIG","OR5H15",0.00119949712742662,0.00934342696731965,0.00205745509576694,0.00127474703442366,0.999689768036846
6,"log_TRIG","UBR2",0.00143937385795145,0.251086941734337,0.0026941169721213,0.00140941674130712,0.739564780460881
21,"log_TRIG","CXADR",0.00113316774895,0.000153530114954681,0.00017114535317142,0.00160153398438148,0.991852028875445
15,"log_TRIG","CHAC1",0.00159922922843359,0.731722846610564,0.00290293413428411,0.00162585596427286,0.928193880307872
14,"log_TRIG","TMEM55B",0.00184594100095592,0.00643801238119876,0.00296637077459216,0.00172102388100655,0.00167434279711987
