"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
18,"log_HDL","PTPRM",0.944886688083422,0.579332348386565,0.758265487594736,0.97026395947381,0.567645008156283
1,"log_HDL","COL8A2",0.914016942608087,0.611543117140609,0.789532263136439,0.970443552478282,0.378471415672917
14,"log_HDL","AP1G2",0.966360727576782,0.973073445949673,1,0.970543722239154,0.518000541091641
8,"log_HDL","DEFA4",1,0.864155528367752,1,0.970906978450781,0.606641416341129
6,"log_HDL","CDSN",0.950801647150629,0.745750512094346,0.879011191325557,0.971105693591733,0.48689113778711
17,"log_HDL","LHX1",1,0.707360099107724,0.845680421513989,0.971252242805577,0.407513025488617
19,"log_HDL","DDX49",0.959681915543005,0.699919651819754,0.868469586500596,0.971358493280227,0.581056732534636
16,"log_HDL","TAF1C",0.953003087522398,0.316133421027258,0.487343830265883,0.971462271885656,0.772206231083265
9,"log_HDL","DDX58",0.962751208625648,0.564852534058427,0.742685225231616,0.971583488230738,0.394251191916069
1,"log_HDL","ARHGEF19",0.965882993789865,0.450421552522182,0.631785955595295,0.972610119379311,0.237091878724741
2,"log_HDL","TMEM182",0.947977458017631,0.668905032380273,0.800689494356934,0.972666168874665,0.517391119790231
11,"log_HDL","DEAF1",0.929528505753701,0.502594732543905,0.692399376823381,0.972681052774616,0.765014622736706
1,"log_HDL","NUAK2",0.953037126656107,0.386483846040622,0.566625518722829,0.972717084101299,0.618668556375703
19,"log_HDL","ZNF155",0.959254201551103,0.919563596258624,1,0.972912644871762,0.420898507364353
8,"log_HDL","SLC20A2",0.968701432863554,0.568225953833424,0.7572341067709,0.973141078859026,0.268507652784328
20,"log_HDL","MYT1",0.967074907548744,0.299371451012688,0.472599342848787,0.97316169167329,0.440828920045667
1,"log_HDL","TP53BP2",0.966225374345472,0.373876636872193,0.559394872001089,0.973260358284114,0.447600641668549
16,"log_HDL","ZNF276",0.956141637000239,0.733778089468272,0.891743259475643,0.973841486214388,0.709386703085019
3,"log_HDL","MME",0.937871323342303,0.956866549497167,1,0.973950202981699,0.691204326619932
17,"log_HDL","CSH2",0.991451978141144,0.780360499267844,1,0.97410014941794,0.539268411794756
15,"log_HDL","SAXO2",0.964968199288959,0.777717042370224,1,0.974155049556311,0.400060183315045
2,"log_HDL","FAM179A",0.91765072450201,0.963088079031639,1,0.974340436951006,0.53013408995191
10,"log_HDL","ZNF503",0.907288044342837,0.731243491289607,0.853788955801222,0.974355291865959,0.659308926118255
1,"log_HDL","ITPKB",0.974490854102471,0.731140742981026,0.898452142623478,0.974411599724822,0.238806324907572
11,"log_HDL","LAYN",0.968170282469474,0.654382245229085,0.81264573343264,0.974668244434103,0.333468932187629
8,"log_HDL","CHRNB3",1,0.765888379966486,0.854090775083259,0.974892953919755,0.529768128562657
6,"log_HDL","FRK",0.936680438788534,0.751293758091084,0.86594580872336,0.975330630550539,0.338347226013677
10,"log_HDL","SH3PXD2A",0.969502461620818,0.781417954253622,1,0.975341101874496,0.617125947667474
19,"log_HDL","A1BG",0.904872797364198,0.901027648502621,1,0.975630160645579,0.581695056797358
6,"log_HDL","CFB",0.966196650930638,0.961411341702804,1,0.975882694806521,0.838732329397868
18,"log_HDL","NARS",1,0.928377597438375,1,0.976085765183883,2.03795455132112e-176
3,"log_HDL","EPHB1",0.963902830024669,0.454463856346051,0.654352107416941,0.976119100244328,0.471333588231631
10,"log_HDL","AP3M1",0.930641594360445,0.743206882111176,0.872291132701679,0.976146914502977,0.175116135187745
6,"log_HDL","MRPL2",0.984747723358818,0.903371620578018,1,0.976157099655169,2.03795455132112e-176
7,"log_HDL","ASB10",0.959672891944426,0.364492899879301,0.552064254623334,0.976264488191335,0.462484509499036
10,"log_HDL","PDZD8",0.970578948213167,0.495095816569414,0.693521411339083,0.976282668467762,0.397560226836971
19,"log_HDL","WDR62",0.880570200953656,0.328237707662884,0.474014367105622,0.976654411575453,0.797473451735097
6,"log_HDL","DHX16",0.970407217120241,0.970763715881907,1,0.97675130412699,2.03795455132112e-176
19,"log_HDL","LSM14A",0.9813575048098,0.707358315043315,0.833589642269832,0.976783863083478,0.486587742594565
19,"log_HDL","ZNF667",0.952554610378896,0.824593598781533,1,0.976825548593454,0.51196161984047
22,"log_HDL","TBC1D22A",0.932262151377538,0.805738306020654,1,0.976939998608716,0.420703056215649
2,"log_HDL","DGKD",0.96715001412447,0.623892911069564,0.814924596843264,0.977310374462856,0.355689266124599
12,"log_HDL","FGD4",0.964416794756497,0.618672648298935,0.775555124090407,0.977331671115494,0.31826497263999
9,"log_HDL","PDCD1LG2",1,0.779533731610263,1,0.977763884469332,0.31965200814424
10,"log_HDL","ADGRA1",0.954810270392665,0.512104080538251,0.685859713554072,0.977768964030704,0.320126016192521
3,"log_HDL","PAK2",0.960352368179579,0.974939310114379,1,0.977821340787651,0.505305320416856
10,"log_HDL","ANKRD26",0.974563632647374,0.949339595530124,1,0.977982346911419,0.423807110318003
2,"log_HDL","RIF1",0.975426434780084,0.928089179738782,1,0.978326850953109,0.22537275251018
1,"log_HDL","TEX35",0.975525447590498,0.728822244231455,0.884056145773595,0.978436546170468,0.364824100954546
10,"log_HDL","USP54",0.975468344943684,0.585442009971094,0.78978768313063,0.97845359286246,0.246185478947336
2,"log_HDL","PROM2",0.956319818864471,0.74796462642319,0.889945969840302,0.978819700443746,0.304132234891007
21,"log_HDL","IFNGR2",0.931043494491271,0.63421981312167,0.79559345845382,0.978827042509353,0.734072129382821
